condition,subject,trial,su,rotation,rt,mt,ep
blocked,999,1,26.78,0.0,242,4566,-1.56
blocked,999,2,0.0,0.0,517,141,-1.58
blocked,999,3,26.78,0.0,533,109,-1.54
blocked,999,4,26.78,0.0,325,108,-1.58
blocked,999,5,26.78,0.0,308,112,-1.57
blocked,999,6,26.78,0.0,321,117,-1.57
blocked,999,7,26.78,0.0,408,117,-1.56
blocked,999,8,0.0,0.0,383,100,-1.55
blocked,999,9,0.0,0.0,333,118,-1.57
blocked,999,10,26.78,0.0,248,114,-1.57
blocked,999,11,0.0,0.0,280,100,-1.56
blocked,999,12,0.0,0.0,295,89,-1.57
blocked,999,13,0.0,0.0,434,91,-1.57
blocked,999,14,26.78,0.0,324,102,-1.6
blocked,999,15,0.0,0.0,350,92,-1.59
blocked,999,16,26.78,0.0,400,83,-1.56
blocked,999,17,0.0,0.0,305,126,-1.55
blocked,999,18,26.78,0.0,301,100,-1.56
blocked,999,19,26.78,0.0,293,92,-1.57
blocked,999,20,26.78,0.0,359,100,-1.59
blocked,999,21,26.78,0.0,317,100,-1.57
blocked,999,22,0.0,0.0,280,100,-1.58
blocked,999,23,0.0,0.0,317,100,-1.59
blocked,999,24,0.0,0.0,289,94,-1.59
blocked,999,25,26.78,0.0,276,100,-1.57
blocked,999,26,0.0,0.0,298,88,-1.59
blocked,999,27,0.0,0.0,317,100,-1.6
blocked,999,28,26.78,0.0,241,100,-1.55
blocked,999,29,26.78,0.0,303,89,-1.59
blocked,999,30,26.78,0.26,313,95,-1.84
blocked,999,31,26.78,0.26,425,83,-1.8
blocked,999,32,26.78,0.26,426,102,-1.83
blocked,999,33,26.78,0.26,375,84,-1.73
blocked,999,34,26.78,0.26,417,74,-1.7
blocked,999,35,26.78,0.26,308,75,-1.7
blocked,999,36,26.78,0.26,283,100,-1.65
blocked,999,37,26.78,0.26,324,75,-1.57
blocked,999,38,26.78,0.26,346,90,-1.6
blocked,999,39,26.78,0.26,308,66,-1.58
blocked,999,40,26.78,0.26,317,74,-1.59
blocked,999,41,26.78,0.26,392,67,-1.59
blocked,999,42,26.78,0.26,300,80,-1.57
blocked,999,43,26.78,0.26,292,66,-1.6
blocked,999,44,26.78,0.26,306,75,-1.6
blocked,999,45,26.78,0.26,599,75,-1.57
blocked,999,46,26.78,0.26,284,91,-1.81
blocked,999,47,26.78,0.26,294,81,-1.54
blocked,999,48,26.78,0.26,325,92,-1.54
blocked,999,49,26.78,0.26,258,125,-1.55
blocked,999,50,26.78,0.26,266,83,-1.61
blocked,999,51,26.78,0.26,251,99,-1.53
blocked,999,52,26.78,0.26,261,116,-1.64
blocked,999,53,26.78,0.26,288,88,-1.62
blocked,999,54,26.78,0.26,426,82,-1.81
blocked,999,55,26.78,0.26,366,84,-1.57
blocked,999,56,26.78,0.26,250,100,-1.59
blocked,999,57,26.78,0.26,270,70,-1.59
blocked,999,58,26.78,0.26,241,75,-1.56
blocked,999,59,26.78,0.26,361,84,-1.55
blocked,999,60,26.78,0.26,343,100,-1.54
blocked,999,61,26.78,0.26,241,83,-1.56
blocked,999,62,26.78,0.26,191,92,-1.54
blocked,999,63,26.78,0.26,300,74,-1.59
blocked,999,64,26.78,0.26,294,80,-1.62
blocked,999,65,26.78,0.26,225,100,-1.59
blocked,999,66,26.78,0.26,267,92,-1.56
blocked,999,67,26.78,0.26,275,92,-1.58
blocked,999,68,26.78,0.26,256,85,-1.62
blocked,999,69,26.78,0.26,302,65,-1.58
blocked,999,70,26.78,0.26,301,91,-1.59
blocked,999,71,26.78,0.26,303,81,-1.6
blocked,999,72,26.78,0.26,317,85,-1.56
blocked,999,73,26.78,0.26,366,76,-1.55
blocked,999,74,26.78,0.26,386,48,-1.56
blocked,999,75,26.78,0.26,341,67,-1.51
blocked,999,76,26.78,0.26,350,50,-1.52
blocked,999,77,26.78,0.26,291,58,-1.52
blocked,999,78,26.78,0.26,317,74,-1.55
blocked,999,79,26.78,0.26,392,75,-1.5
blocked,999,80,26.78,0.26,276,66,-1.64
blocked,999,81,26.78,0.26,288,67,-1.5
blocked,999,82,26.78,0.26,250,75,-1.48
blocked,999,83,26.78,0.26,275,67,-1.56
blocked,999,84,26.78,0.26,241,58,-1.57
blocked,999,85,26.78,0.26,284,58,-1.55
blocked,999,86,26.78,0.26,259,101,-1.48
blocked,999,87,26.78,0.26,264,67,-1.53
blocked,999,88,26.78,0.26,242,74,-1.54
blocked,999,89,26.78,0.26,317,67,-1.54
blocked,999,90,26.78,0.26,276,75,-1.56
blocked,999,91,26.78,0.26,342,83,-1.53
blocked,999,92,26.78,0.26,434,92,-1.56
blocked,999,93,26.78,0.26,225,92,-1.5
blocked,999,94,26.78,0.26,325,75,-1.55
blocked,999,95,26.78,0.26,302,75,-1.52
blocked,999,96,26.78,0.26,876,75,-1.55
blocked,999,97,26.78,0.26,300,109,-1.53
blocked,999,98,26.78,0.26,358,74,-1.56
blocked,999,99,26.78,0.26,240,67,-1.58
blocked,999,100,26.78,0.26,300,66,-1.55
blocked,999,101,26.78,0.26,233,66,-1.6
blocked,999,102,26.78,0.26,257,75,-1.62
blocked,999,103,26.78,0.26,216,76,-1.61
blocked,999,104,26.78,0.26,298,59,-1.62
blocked,999,105,26.78,0.26,284,75,-1.63
blocked,999,106,26.78,0.26,250,92,-1.62
blocked,999,107,26.78,0.26,279,79,-1.61
blocked,999,108,26.78,0.26,300,100,-1.59
blocked,999,109,26.78,0.26,291,103,-1.6
blocked,999,110,26.78,0.26,407,83,-1.58
blocked,999,111,26.78,0.26,276,73,-1.58
blocked,999,112,26.78,0.26,301,66,-1.59
blocked,999,113,26.78,0.26,408,59,-1.63
blocked,999,114,26.78,0.26,267,74,-1.61
blocked,999,115,26.78,0.26,325,67,-1.64
blocked,999,116,26.78,0.26,283,59,-1.68
blocked,999,117,26.78,0.26,266,59,-1.59
blocked,999,118,26.78,0.26,250,67,-1.63
blocked,999,119,26.78,0.26,268,67,-1.6
blocked,999,120,26.78,0.26,341,75,-1.62
blocked,999,121,26.78,0.26,279,64,-1.61
blocked,999,122,26.78,0.26,267,67,-1.63
blocked,999,123,26.78,0.26,409,67,-1.62
blocked,999,124,26.78,0.26,383,67,-1.61
blocked,999,125,26.78,0.26,350,66,-1.59
blocked,999,126,26.78,0.26,386,78,-1.57
blocked,999,127,26.78,0.26,383,67,-1.57
blocked,999,128,26.78,0.26,303,64,-1.59
blocked,999,129,26.78,0.26,401,62,-1.62
blocked,999,130,26.78,0.0,292,70,-1.32
blocked,999,131,26.78,0.0,318,82,-1.32
blocked,999,132,26.78,0.0,399,67,-1.5
blocked,999,133,26.78,0.0,1116,74,-1.23
blocked,999,134,26.78,0.0,566,103,-1.47
blocked,999,135,26.78,0.0,475,83,-1.53
blocked,999,136,26.78,0.0,308,83,-1.57
blocked,999,137,26.78,0.0,350,92,-1.53
blocked,999,138,26.78,0.0,284,100,-1.54
blocked,999,139,26.78,0.0,250,100,-1.6
blocked,999,140,26.78,0.0,275,100,-1.59
blocked,999,141,26.78,0.0,299,101,-1.53
blocked,999,142,26.78,0.0,375,67,-1.56
blocked,999,143,26.78,0.0,267,75,-1.58
blocked,999,144,26.78,0.0,250,74,-1.54
blocked,999,145,26.78,0.0,359,73,-1.53
blocked,999,146,26.78,0.0,266,76,-1.51
blocked,999,147,26.78,0.0,309,91,-1.51
blocked,999,148,26.78,0.0,233,92,-1.49
blocked,999,149,26.78,0.0,340,92,-1.53
blocked,999,150,26.78,0.0,274,92,-1.53
blocked,999,151,26.78,0.0,492,91,-1.51
blocked,999,152,26.78,0.0,383,100,-1.6
blocked,999,153,26.78,0.0,388,92,-1.55
blocked,999,154,26.78,0.0,249,118,-1.55
blocked,999,155,26.78,0.0,292,108,-1.57
blocked,999,156,26.78,0.0,458,92,-1.6
blocked,999,157,26.78,0.0,342,91,-1.58
blocked,999,158,26.78,0.0,300,125,-1.58
blocked,999,159,26.78,0.0,409,100,-1.55
blocked,999,160,26.78,0.0,326,108,-1.53
blocked,999,161,26.78,0.0,400,91,-1.56
blocked,999,162,26.78,0.0,333,92,-1.54
blocked,999,163,26.78,0.0,367,83,-1.54
blocked,999,164,26.78,0.0,316,58,-1.57
blocked,999,165,26.78,0.0,483,84,-1.56
blocked,999,166,26.78,0.0,525,100,-1.59
blocked,999,167,26.78,0.0,350,100,-1.51
blocked,999,168,26.78,0.0,425,84,-1.52
blocked,999,169,26.78,0.0,291,83,-1.54
blocked,999,170,26.78,0.0,200,142,-1.53
blocked,999,171,26.78,0.0,271,80,-1.53
blocked,999,172,26.78,0.0,345,89,-1.57
blocked,999,173,26.78,0.0,268,83,-1.56
blocked,999,174,26.78,0.0,376,83,-1.55
blocked,999,175,26.78,0.0,309,75,-1.56
blocked,999,176,26.78,0.0,450,83,-1.57
blocked,999,177,26.78,0.0,490,100,-1.55
blocked,999,178,26.78,0.0,465,95,-1.53
blocked,999,179,26.78,0.0,350,97,-1.56
blocked,999,180,26.78,0.0,317,108,-1.54
blocked,999,181,26.78,0.0,183,133,-1.57
blocked,999,182,26.78,0.0,266,143,-1.56
blocked,999,183,26.78,0.0,258,158,-1.61
blocked,999,184,26.78,0.0,283,92,-1.57
blocked,999,185,26.78,0.0,283,100,-1.6
blocked,999,186,26.78,0.0,292,100,-1.59
blocked,999,187,26.78,0.0,367,109,-1.56
blocked,999,188,26.78,0.0,285,118,-1.59
blocked,999,189,26.78,0.0,333,117,-1.59
blocked,999,190,26.78,0.0,91,142,-1.6
blocked,999,191,26.78,0.0,325,99,-1.59
blocked,999,192,26.78,0.0,341,100,-1.58
blocked,999,193,26.78,0.0,367,99,-1.59
blocked,999,194,26.78,0.0,400,115,-1.56
blocked,999,195,26.78,0.0,332,100,-1.6
blocked,999,196,26.78,0.0,338,103,-1.59
blocked,999,197,26.78,0.0,375,92,-1.6
blocked,999,198,26.78,0.0,308,93,-1.58
blocked,999,199,26.78,0.0,324,83,-1.6
blocked,999,200,26.78,0.0,316,100,-1.62
blocked,999,201,26.78,0.0,249,99,-1.6
blocked,999,202,26.78,0.0,384,100,-1.59
blocked,999,203,26.78,0.0,292,93,-1.6
blocked,999,204,26.78,0.0,278,89,-1.59
blocked,999,205,26.78,0.0,254,93,-1.63
blocked,999,206,26.78,0.0,257,85,-1.57
blocked,999,207,26.78,0.0,450,95,-1.59
blocked,999,208,26.78,0.0,307,126,-1.57
blocked,999,209,26.78,0.0,241,100,-1.6
blocked,999,210,26.78,0.0,308,117,-1.58
blocked,999,211,26.78,0.0,309,101,-1.56
blocked,999,212,26.78,0.0,308,109,-1.6
blocked,999,213,26.78,0.0,288,108,-1.58
blocked,999,214,26.78,0.0,173,100,-1.55
blocked,999,215,0.0,0.0,469,109,-1.54
blocked,999,216,0.0,0.0,283,125,-1.53
blocked,999,217,0.0,0.0,391,83,-1.57
blocked,999,218,0.0,0.0,279,105,-1.55
blocked,999,219,0.0,0.0,291,101,-1.61
blocked,999,220,0.0,0.0,224,92,-1.56
blocked,999,221,0.0,0.0,266,92,-1.59
blocked,999,222,0.0,0.0,277,91,-1.55
blocked,999,223,0.0,0.0,317,75,-1.52
blocked,999,224,0.0,0.0,284,74,-1.49
blocked,999,225,0.0,0.0,333,100,-1.54
blocked,999,226,0.0,0.0,301,91,-1.56
blocked,999,227,0.0,0.0,242,84,-1.58
blocked,999,228,0.0,0.0,278,105,-1.57
blocked,999,229,0.0,0.0,283,92,-1.59
blocked,999,230,0.0,0.26,358,84,-1.83
blocked,999,231,0.0,0.26,359,78,-1.83
blocked,999,232,0.0,0.26,291,75,-1.78
blocked,999,233,0.0,0.26,283,92,-1.54
blocked,999,234,0.0,0.26,259,83,-1.59
blocked,999,235,0.0,0.26,295,72,-1.57
blocked,999,236,0.0,0.26,275,108,-1.54
blocked,999,237,0.0,0.26,291,86,-1.53
blocked,999,238,0.0,0.26,418,83,-1.54
blocked,999,239,0.0,0.26,81,124,-1.54
blocked,999,240,0.0,0.26,242,108,-1.62
blocked,999,241,0.0,0.26,295,100,-1.51
blocked,999,242,0.0,0.26,293,100,-1.54
blocked,999,243,0.0,0.26,291,117,-1.53
blocked,999,244,0.0,0.26,433,83,-1.6
blocked,999,245,0.0,0.26,299,92,-1.54
blocked,999,246,0.0,0.26,409,116,-1.54
blocked,999,247,0.0,0.26,283,117,-1.58
blocked,999,248,0.0,0.26,299,76,-1.56
blocked,999,249,0.0,0.26,324,83,-1.62
blocked,999,250,0.0,0.26,284,75,-1.52
blocked,999,251,0.0,0.26,292,67,-1.54
blocked,999,252,0.0,0.26,334,66,-1.53
blocked,999,253,0.0,0.26,333,50,-1.55
blocked,999,254,0.0,0.26,325,58,-1.53
blocked,999,255,0.0,0.26,300,70,-1.53
blocked,999,256,0.0,0.26,284,75,-1.51
blocked,999,257,0.0,0.26,265,76,-1.59
blocked,999,258,0.0,0.26,275,75,-1.55
blocked,999,259,0.0,0.26,282,85,-1.59
blocked,999,260,0.0,0.26,349,92,-1.52
blocked,999,261,0.0,0.26,310,70,-1.55
blocked,999,262,0.0,0.26,284,92,-1.59
blocked,999,263,0.0,0.26,283,92,-1.59
blocked,999,264,0.0,0.26,259,100,-1.5
blocked,999,265,0.0,0.26,239,77,-1.59
blocked,999,266,0.0,0.26,342,67,-1.58
blocked,999,267,0.0,0.26,267,68,-1.56
blocked,999,268,0.0,0.26,402,73,-1.53
blocked,999,269,0.0,0.26,284,92,-1.54
blocked,999,270,0.0,0.26,309,58,-1.53
blocked,999,271,0.0,0.26,258,83,-1.62
blocked,999,272,0.0,0.26,350,75,-1.55
blocked,999,273,0.0,0.26,500,75,-1.57
blocked,999,274,0.0,0.26,367,66,-1.56
blocked,999,275,0.0,0.26,267,83,-1.58
blocked,999,276,0.0,0.26,342,83,-1.56
blocked,999,277,0.0,0.26,117,125,-1.58
blocked,999,278,0.0,0.26,234,101,-1.53
blocked,999,279,0.0,0.26,317,83,-1.63
blocked,999,280,0.0,0.26,317,67,-1.6
blocked,999,281,0.0,0.26,293,83,-1.56
blocked,999,282,0.0,0.26,250,92,-1.57
blocked,999,283,0.0,0.26,325,75,-1.58
blocked,999,284,0.0,0.26,192,133,-1.62
blocked,999,285,0.0,0.26,284,75,-1.52
blocked,999,286,0.0,0.26,257,108,-1.54
blocked,999,287,0.0,0.26,333,659,-1.57
blocked,999,288,0.0,0.26,242,91,-1.58
blocked,999,289,0.0,0.26,266,100,-1.58
blocked,999,290,0.0,0.26,492,84,-1.54
blocked,999,291,0.0,0.26,278,80,-1.6
blocked,999,292,0.0,0.26,280,80,-1.54
blocked,999,293,0.0,0.26,274,92,-1.55
blocked,999,294,0.0,0.26,326,66,-1.61
blocked,999,295,0.0,0.26,292,66,-1.61
blocked,999,296,0.0,0.26,258,84,-1.59
blocked,999,297,0.0,0.26,372,74,-1.59
blocked,999,298,0.0,0.26,291,58,-1.61
blocked,999,299,0.0,0.26,266,67,-1.61
blocked,999,300,0.0,0.26,271,88,-1.51
blocked,999,301,0.0,0.26,217,91,-1.58
blocked,999,302,0.0,0.26,308,68,-1.61
blocked,999,303,0.0,0.26,241,83,-1.56
blocked,999,304,0.0,0.26,266,84,-1.57
blocked,999,305,0.0,0.26,319,60,-1.56
blocked,999,306,0.0,0.26,392,77,-1.59
blocked,999,307,0.0,0.26,283,92,-1.59
blocked,999,308,0.0,0.26,267,75,-1.61
blocked,999,309,0.0,0.26,400,76,-1.59
blocked,999,310,0.0,0.26,466,93,-1.57
blocked,999,311,0.0,0.26,408,59,-1.54
blocked,999,312,0.0,0.26,358,59,-1.56
blocked,999,313,0.0,0.26,317,83,-1.56
blocked,999,314,0.0,0.26,375,50,-1.53
blocked,999,315,0.0,0.26,409,67,-1.59
blocked,999,316,0.0,0.26,382,75,-1.53
blocked,999,317,0.0,0.26,357,67,-1.55
blocked,999,318,0.0,0.26,308,92,-1.56
blocked,999,319,0.0,0.26,142,193,-1.53
blocked,999,320,0.0,0.26,425,83,-1.59
blocked,999,321,0.0,0.26,375,74,-1.55
blocked,999,322,0.0,0.26,403,75,-1.54
blocked,999,323,0.0,0.26,330,87,-1.57
blocked,999,324,0.0,0.26,475,83,-1.53
blocked,999,325,0.0,0.26,325,100,-1.57
blocked,999,326,0.0,0.26,341,83,-1.57
blocked,999,327,0.0,0.26,392,75,-1.58
blocked,999,328,0.0,0.26,483,84,-1.56
blocked,999,329,0.0,0.26,549,75,-1.59
blocked,999,330,0.0,0.0,525,91,-1.34
blocked,999,331,0.0,0.0,418,66,-1.34
blocked,999,332,0.0,0.0,358,76,-1.32
blocked,999,333,0.0,0.0,467,92,-1.29
blocked,999,334,0.0,0.0,365,66,-1.34
blocked,999,335,0.0,0.0,292,83,-1.32
blocked,999,336,0.0,0.0,350,92,-1.32
blocked,999,337,0.0,0.0,258,83,-1.31
blocked,999,338,0.0,0.0,259,82,-1.33
blocked,999,339,0.0,0.0,542,67,-1.31
blocked,999,340,0.0,0.0,260,65,-1.32
blocked,999,341,0.0,0.0,300,75,-1.32
blocked,999,342,0.0,0.0,299,68,-1.33
blocked,999,343,0.0,0.0,324,105,-1.38
blocked,999,344,0.0,0.0,284,66,-1.35
blocked,999,345,0.0,0.0,394,89,-1.26
blocked,999,346,0.0,0.0,450,92,-1.26
blocked,999,347,0.0,0.0,300,67,-1.26
blocked,999,348,0.0,0.0,267,67,-1.25
blocked,999,349,0.0,0.0,291,75,-1.27
blocked,999,350,0.0,0.0,319,70,-1.36
blocked,999,351,0.0,0.0,625,66,-1.3
blocked,999,352,0.0,0.0,342,92,-1.3
blocked,999,353,0.0,0.0,307,75,-1.27
blocked,999,354,0.0,0.0,274,84,-1.3
blocked,999,355,0.0,0.0,266,75,-1.33
blocked,999,356,0.0,0.0,267,75,-1.32
blocked,999,357,0.0,0.0,366,58,-1.32
blocked,999,358,0.0,0.0,326,74,-1.32
blocked,999,359,0.0,0.0,425,67,-1.32
blocked,999,360,0.0,0.0,408,85,-1.29
blocked,999,361,0.0,0.0,300,100,-1.34
blocked,999,362,0.0,0.0,550,98,-1.35
blocked,999,363,0.0,0.0,285,99,-1.34
blocked,999,364,0.0,0.0,275,92,-1.3
blocked,999,365,0.0,0.0,258,83,-1.27
blocked,999,366,0.0,0.0,251,82,-1.27
blocked,999,367,0.0,0.0,237,96,-1.32
blocked,999,368,0.0,0.0,241,117,-1.33
blocked,999,369,0.0,0.0,250,84,-1.32
blocked,999,370,0.0,0.0,400,89,-1.34
blocked,999,371,0.0,0.0,292,83,-1.36
blocked,999,372,0.0,0.0,167,91,-1.35
blocked,999,373,0.0,0.0,314,84,-1.36
blocked,999,374,0.0,0.0,308,83,-1.35
blocked,999,375,0.0,0.0,244,106,-1.35
blocked,999,376,0.0,0.0,317,100,-1.36
blocked,999,377,0.0,0.0,459,83,-1.34
blocked,999,378,0.0,0.0,417,83,-1.33
blocked,999,379,0.0,0.0,351,77,-1.34
blocked,999,380,0.0,0.0,383,92,-1.34
blocked,999,381,0.0,0.0,275,83,-1.32
blocked,999,382,0.0,0.0,292,75,-1.43
blocked,999,383,0.0,0.0,267,100,-1.53
blocked,999,384,0.0,0.0,310,99,-1.54
blocked,999,385,0.0,0.0,267,100,-1.56
blocked,999,386,0.0,0.0,308,75,-1.58
blocked,999,387,0.0,0.0,293,106,-1.58
blocked,999,388,0.0,0.0,310,101,-1.52
blocked,999,389,0.0,0.0,259,99,-1.54
blocked,999,390,0.0,0.0,341,124,-1.5
blocked,999,391,0.0,0.0,9,158,-1.53
blocked,999,392,0.0,0.0,342,98,-1.54
blocked,999,393,0.0,0.0,259,108,-1.54
blocked,999,394,0.0,0.0,291,75,-1.59
blocked,999,395,0.0,0.0,143,116,-1.52
blocked,999,396,0.0,0.0,317,100,-1.53
blocked,999,397,0.0,0.0,242,83,-1.58
blocked,999,398,0.0,0.0,417,91,-1.57
blocked,999,399,0.0,0.0,327,102,-1.58
blocked,999,400,0.0,0.0,300,92,-1.56
blocked,999,401,0.0,0.0,350,107,-1.57
blocked,999,402,0.0,0.0,274,109,-1.62
blocked,999,403,0.0,0.0,275,109,-1.57
blocked,999,404,0.0,0.0,340,101,-1.61
blocked,999,405,0.0,0.0,492,101,-1.56
blocked,999,406,0.0,0.0,258,108,-1.59
blocked,999,407,0.0,0.0,325,118,-1.59
blocked,999,408,0.0,0.0,244,114,-1.59
blocked,999,409,0.0,0.0,241,117,-1.59
blocked,999,410,0.0,0.0,267,92,-1.56
blocked,999,411,0.0,0.0,300,133,-1.57
blocked,999,412,0.0,0.0,333,159,-1.6
blocked,999,413,0.0,0.0,350,175,-1.58
blocked,999,414,0.0,0.0,274,143,-1.57
blocked,999,415,0.0,0.0,416,117,-1.54
blocked,999,416,0.0,0.0,291,100,-1.58
blocked,999,417,0.0,0.0,349,101,-1.6
blocked,999,418,0.0,0.0,458,98,-1.59
blocked,999,419,0.0,0.0,258,109,-1.56
blocked,999,420,0.0,0.0,292,117,-1.61
blocked,999,421,0.0,0.0,283,142,-1.58
blocked,999,422,0.0,0.0,255,124,-1.54
blocked,999,423,0.0,0.0,316,109,-1.58
blocked,999,424,0.0,0.0,383,100,-1.53
blocked,999,425,0.0,0.0,292,134,-1.55
blocked,999,426,0.0,0.0,276,74,-1.58
blocked,999,427,0.0,0.0,242,92,-1.56
blocked,999,428,0.0,0.0,188,162,-1.54
blocked,999,429,0.0,0.0,283,104,-1.56
